,id,age,job,marital,education,credit_default,housing,loan
29437,29437,40,blue-collar,married,basic_6y,no,yes,no
29438,29438,33,blue-collar,single,basic_4y,no,no,no
29439,29439,36,unemployed,single,professional_course,unknown,yes,no
29440,29440,24,technician,single,high_school,no,yes,no
29441,29441,32,management,single,university_degree,no,yes,no
29442,29442,36,blue-collar,single,professional_course,unknown,yes,yes
29443,29443,34,services,single,basic_6y,no,yes,no
29444,29444,38,technician,married,professional_course,no,yes,no
29445,29445,37,blue-collar,married,basic_9y,no,yes,no
29446,29446,42,admin,married,basic_9y,no,no,no
29447,29447,30,admin,married,high_school,no,no,no
29448,29448,56,blue-collar,married,basic_6y,no,yes,yes
29449,29449,39,blue-collar,married,basic_4y,no,yes,no
29450,29450,40,blue-collar,married,basic_6y,no,no,no
29451,29451,25,self-employed,divorced,university_degree,no,yes,no
29452,29452,59,self-employed,married,professional_course,no,yes,no
29453,29453,29,technician,single,university_degree,no,no,no
29454,29454,35,blue-collar,married,basic_9y,no,no,no
29455,29455,39,entrepreneur,married,university_degree,unknown,yes,no
29456,29456,53,blue-collar,married,high_school,unknown,yes,yes
29457,29457,38,technician,single,professional_course,no,no,no
29458,29458,46,entrepreneur,single,university_degree,no,no,no
29459,29459,47,technician,married,high_school,unknown,no,no
29460,29460,29,services,single,high_school,no,no,no
29461,29461,53,blue-collar,married,high_school,unknown,no,no
29462,29462,59,self-employed,married,professional_course,no,unknown,unknown
29463,29463,35,admin,divorced,high_school,no,unknown,unknown
29464,29464,41,blue-collar,married,high_school,no,no,no
29465,29465,40,blue-collar,married,basic_4y,no,no,no
29466,29466,42,blue-collar,single,,unknown,no,no
29467,29467,35,blue-collar,married,high_school,unknown,no,no
29468,29468,38,admin,married,high_school,unknown,no,no
29469,29469,26,admin,married,high_school,no,yes,no
29470,29470,42,services,married,high_school,no,yes,yes
29471,29471,35,technician,married,university_degree,no,yes,no
29472,29472,44,blue-collar,married,basic_9y,unknown,yes,no
29473,29473,31,blue-collar,married,basic_9y,no,yes,no
29474,29474,34,blue-collar,married,basic_9y,no,no,yes
29475,29475,31,blue-collar,single,basic_9y,no,yes,yes
29476,29476,43,technician,divorced,professional_course,unknown,no,no
29477,29477,43,services,married,high_school,no,no,no
29478,29478,51,blue-collar,married,basic_9y,unknown,yes,no
29479,29479,39,admin,single,high_school,no,no,no
29480,29480,31,blue-collar,single,basic_9y,no,no,no
29481,29481,41,admin,single,university_degree,no,yes,no
29482,29482,29,admin,married,university_degree,no,yes,yes
29483,29483,31,admin,single,university_degree,no,yes,no
29484,29484,44,blue-collar,married,basic_6y,no,no,no
29485,29485,29,self-employed,single,university_degree,no,yes,no
29486,29486,30,student,single,high_school,no,yes,no
29487,29487,46,entrepreneur,married,,no,yes,no
29488,29488,37,blue-collar,single,professional_course,no,yes,no
29489,29489,53,admin,married,professional_course,no,yes,no
29490,29490,48,services,divorced,high_school,no,yes,yes
29491,29491,48,services,divorced,high_school,no,yes,no
29492,29492,34,technician,married,professional_course,no,yes,no
29493,29493,48,services,divorced,high_school,no,yes,no
29494,29494,38,admin,single,university_degree,no,yes,no
29495,29495,38,admin,single,university_degree,no,yes,no
29496,29496,44,blue-collar,married,basic_6y,no,yes,yes
29497,29497,34,admin,single,university_degree,no,yes,no
29498,29498,73,retired,married,basic_4y,no,yes,no
29499,29499,54,technician,married,high_school,no,yes,no
29500,29500,31,technician,single,professional_course,no,yes,no
29501,29501,46,blue-collar,married,basic_9y,unknown,no,no
29502,29502,31,blue-collar,single,basic_9y,no,no,no
29503,29503,56,retired,divorced,university_degree,no,yes,no
29504,29504,46,blue-collar,married,basic_9y,unknown,yes,no
29505,29505,40,blue-collar,married,basic_6y,unknown,yes,no
29506,29506,37,management,married,university_degree,no,yes,no
29507,29507,54,technician,married,professional_course,unknown,yes,no
29508,29508,37,management,married,university_degree,no,no,no
29509,29509,29,technician,single,university_degree,no,yes,no
29510,29510,43,admin,single,university_degree,no,yes,no
29511,29511,53,services,married,high_school,no,yes,no
29512,29512,35,technician,single,university_degree,unknown,no,no
29513,29513,37,management,married,university_degree,no,no,no
29514,29514,33,technician,married,high_school,no,yes,no
29515,29515,42,services,married,university_degree,no,yes,no
29516,29516,41,services,married,high_school,no,no,no
29517,29517,36,services,single,high_school,no,yes,no
29518,29518,40,technician,married,professional_course,no,yes,yes
29519,29519,40,management,married,university_degree,unknown,no,no
29520,29520,40,admin,single,high_school,no,yes,no
29521,29521,34,admin,married,basic_9y,no,yes,no
29522,29522,35,admin,single,basic_9y,no,yes,no
29523,29523,26,admin,single,high_school,no,yes,no
29524,29524,41,blue-collar,divorced,high_school,unknown,yes,no
29525,29525,29,technician,single,university_degree,no,no,yes
29526,29526,34,blue-collar,married,basic_9y,unknown,no,yes
29527,29527,38,technician,married,professional_course,no,no,no
29528,29528,37,blue-collar,married,high_school,no,yes,no
29529,29529,54,technician,married,professional_course,unknown,yes,no
29530,29530,57,entrepreneur,single,university_degree,no,no,yes
29531,29531,37,management,married,university_degree,no,yes,no
29532,29532,39,technician,single,professional_course,no,no,no
29533,29533,42,services,married,university_degree,no,yes,no
29534,29534,26,admin,single,high_school,no,no,no
29535,29535,57,management,divorced,university_degree,unknown,no,no
29536,29536,36,admin,married,high_school,no,no,no
29537,29537,50,blue-collar,married,basic_9y,no,no,no
29538,29538,42,management,single,university_degree,unknown,no,yes
29539,29539,36,technician,married,high_school,no,yes,yes
29540,29540,50,services,married,high_school,no,yes,no
29541,29541,41,admin,married,high_school,no,yes,yes
29542,29542,52,admin,divorced,basic_9y,no,yes,yes
29543,29543,26,admin,single,high_school,no,no,no
29544,29544,40,blue-collar,married,basic_6y,no,no,no
29545,29545,46,entrepreneur,married,,no,yes,yes
29546,29546,32,student,single,university_degree,no,yes,no
29547,29547,59,self-employed,married,professional_course,no,yes,no
29548,29548,40,services,married,high_school,no,yes,no
29549,29549,36,technician,married,high_school,no,no,no
29550,29550,38,blue-collar,divorced,basic_6y,no,yes,yes
29551,29551,35,blue-collar,married,high_school,unknown,yes,no
29552,29552,36,technician,married,high_school,no,no,no
29553,29553,32,admin,married,high_school,no,yes,yes
29554,29554,33,services,married,high_school,no,yes,yes
29555,29555,40,admin,divorced,university_degree,no,yes,no
29556,29556,36,management,married,university_degree,no,yes,yes
29557,29557,41,admin,married,high_school,no,yes,yes
29558,29558,45,services,divorced,basic_9y,no,no,no
29559,29559,33,blue-collar,married,high_school,no,no,no
29560,29560,41,blue-collar,single,basic_4y,no,yes,no
29561,29561,36,management,married,university_degree,no,no,no
29562,29562,34,management,married,university_degree,no,yes,yes
29563,29563,42,services,married,high_school,no,yes,no
29564,29564,42,services,married,high_school,no,yes,no
29565,29565,34,blue-collar,single,basic_9y,unknown,yes,no
29566,29566,68,retired,married,high_school,no,yes,no
29567,29567,40,technician,single,professional_course,no,yes,no
29568,29568,35,technician,single,university_degree,no,yes,no
29569,29569,40,technician,single,professional_course,no,yes,yes
29570,29570,42,blue-collar,married,basic_4y,no,yes,no
29571,29571,43,management,married,university_degree,no,yes,yes
29572,29572,33,blue-collar,married,basic_9y,unknown,yes,no
29573,29573,30,technician,divorced,university_degree,no,no,no
29574,29574,38,management,divorced,university_degree,no,no,yes
29575,29575,40,retired,single,high_school,no,yes,no
29576,29576,37,services,divorced,high_school,unknown,yes,yes
29577,29577,35,blue-collar,married,high_school,unknown,no,no
29578,29578,36,management,single,high_school,no,yes,no
29579,29579,35,services,married,high_school,unknown,yes,no
29580,29580,47,management,married,university_degree,no,no,no
29581,29581,30,blue-collar,married,basic_4y,no,no,no
29582,29582,58,services,married,basic_6y,no,yes,no
29583,29583,45,technician,single,professional_course,no,unknown,unknown
29584,29584,35,admin,single,university_degree,no,unknown,unknown
29585,29585,49,unemployed,married,basic_6y,unknown,no,no
29586,29586,38,management,divorced,university_degree,no,no,no
29587,29587,57,entrepreneur,single,university_degree,no,yes,yes
29588,29588,26,admin,single,high_school,no,no,no
29589,29589,35,services,single,professional_course,unknown,no,no
29590,29590,31,management,single,university_degree,no,yes,no
29591,29591,46,admin,married,high_school,unknown,no,no
29592,29592,34,admin,divorced,university_degree,no,no,yes
29593,29593,34,technician,married,basic_9y,no,no,no
29594,29594,30,blue-collar,married,basic_4y,no,no,no
29595,29595,44,blue-collar,married,basic_4y,no,no,no
29596,29596,57,entrepreneur,single,university_degree,no,yes,no
29597,29597,43,services,single,university_degree,no,yes,no
29598,29598,29,blue-collar,married,basic_6y,no,no,no
29599,29599,38,blue-collar,married,professional_course,no,no,yes
29600,29600,48,services,single,basic_9y,no,yes,no
29601,29601,34,technician,married,basic_9y,no,no,no
29602,29602,36,services,single,high_school,unknown,no,yes
29603,29603,43,management,married,university_degree,no,no,no
29604,29604,32,technician,single,professional_course,no,no,no
29605,29605,32,technician,single,professional_course,no,no,no
29606,29606,43,management,married,university_degree,no,no,no
29607,29607,52,services,married,basic_6y,no,no,yes
29608,29608,56,self-employed,married,university_degree,no,no,no
29609,29609,19,student,single,,no,unknown,unknown
29610,29610,26,blue-collar,single,basic_9y,no,no,no
29611,29611,43,management,married,university_degree,no,no,yes
29612,29612,35,services,married,basic_9y,unknown,yes,no
29613,29613,31,services,divorced,high_school,no,no,no
29614,29614,31,services,divorced,high_school,no,no,no
29615,29615,47,admin,divorced,university_degree,no,yes,no
29616,29616,21,services,single,basic_9y,no,no,no
29617,29617,34,blue-collar,married,basic_9y,no,yes,no
29618,29618,45,services,married,basic_4y,no,unknown,unknown
29619,29619,37,technician,single,university_degree,no,no,no
29620,29620,36,technician,divorced,professional_course,no,no,no
29621,29621,36,technician,single,professional_course,unknown,yes,no
29622,29622,48,services,divorced,high_school,no,yes,yes
29623,29623,57,services,married,high_school,unknown,yes,no
29624,29624,53,housemaid,married,basic_6y,unknown,unknown,unknown
29625,29625,73,retired,married,basic_4y,no,yes,yes
29626,29626,23,student,single,high_school,no,yes,no
29627,29627,32,technician,married,professional_course,no,yes,no
29628,29628,56,self-employed,married,university_degree,no,yes,no
29629,29629,37,technician,single,professional_course,no,yes,no
29630,29630,34,blue-collar,married,basic_9y,no,yes,no
29631,29631,51,services,married,high_school,no,yes,no
29632,29632,56,services,married,basic_4y,no,yes,yes
29633,29633,28,self-employed,single,university_degree,no,yes,no
29634,29634,37,technician,single,professional_course,no,no,no
29635,29635,31,technician,single,professional_course,no,yes,no
29636,29636,31,technician,single,professional_course,no,no,no
29637,29637,46,services,married,high_school,no,no,no
29638,29638,28,self-employed,single,university_degree,no,yes,no
29639,29639,46,services,married,high_school,no,no,no
29640,29640,46,services,married,high_school,no,yes,no
29641,29641,30,admin,single,university_degree,unknown,no,no
29642,29642,46,admin,married,university_degree,no,yes,no
29643,29643,39,blue-collar,married,basic_4y,unknown,yes,no
29644,29644,43,management,married,university_degree,no,yes,no
29645,29645,57,services,married,high_school,unknown,yes,no
29646,29646,19,student,single,,no,yes,no
29647,29647,45,blue-collar,married,basic_6y,no,no,no
29648,29648,32,technician,single,professional_course,no,yes,no
29649,29649,55,services,married,high_school,no,yes,yes
29650,29650,48,retired,divorced,basic_4y,unknown,yes,no
29651,29651,50,blue-collar,married,basic_9y,no,yes,no
29652,29652,40,self-employed,married,basic_9y,no,yes,yes
29653,29653,33,blue-collar,married,high_school,no,unknown,unknown
29654,29654,39,unemployed,single,high_school,no,yes,no
29655,29655,34,technician,married,basic_9y,no,yes,no
29656,29656,31,admin,single,university_degree,no,yes,no
29657,29657,53,blue-collar,married,high_school,unknown,yes,no
29658,29658,47,self-employed,married,university_degree,no,no,no
29659,29659,52,admin,married,university_degree,no,yes,no
29660,29660,44,blue-collar,married,basic_6y,no,no,no
29661,29661,41,blue-collar,married,basic_4y,unknown,no,no
29662,29662,40,admin,single,university_degree,no,yes,no
29663,29663,34,blue-collar,married,basic_9y,no,yes,no
29664,29664,40,management,married,university_degree,no,yes,no
29665,29665,46,blue-collar,married,basic_9y,unknown,no,yes
29666,29666,44,blue-collar,married,basic_4y,no,unknown,unknown
29667,29667,29,blue-collar,married,basic_9y,unknown,no,no
29668,29668,71,retired,married,university_degree,no,no,no
29669,29669,38,admin,single,university_degree,no,yes,yes
29670,29670,46,services,married,high_school,no,no,no
29671,29671,52,services,married,basic_6y,no,yes,no
29672,29672,49,entrepreneur,married,university_degree,no,yes,no
29673,29673,52,services,married,basic_6y,no,no,no
29674,29674,48,services,divorced,high_school,no,no,no
29675,29675,33,blue-collar,married,high_school,no,no,no
29676,29676,56,housemaid,married,basic_4y,no,yes,no
29677,29677,49,entrepreneur,married,university_degree,no,yes,no
29678,29678,46,admin,married,high_school,unknown,yes,no
29679,29679,46,blue-collar,married,basic_9y,unknown,yes,no
29680,29680,47,blue-collar,married,basic_9y,no,yes,no
29681,29681,37,admin,married,university_degree,no,yes,yes
29682,29682,75,retired,divorced,basic_4y,no,no,no
29683,29683,23,admin,married,high_school,no,no,no
29684,29684,57,management,divorced,university_degree,unknown,yes,no
29685,29685,50,technician,married,professional_course,no,yes,no
29686,29686,53,admin,single,university_degree,no,no,no
29687,29687,47,technician,married,high_school,unknown,no,no
29688,29688,37,blue-collar,divorced,basic_9y,no,yes,no
29689,29689,41,blue-collar,married,basic_9y,no,yes,no
29690,29690,52,admin,married,university_degree,no,yes,no
29691,29691,29,management,single,university_degree,no,no,no
29692,29692,54,technician,married,high_school,no,yes,no
29693,29693,31,services,married,high_school,no,no,no
29694,29694,30,admin,single,high_school,no,yes,no
29695,29695,33,blue-collar,married,basic_9y,no,yes,no
29696,29696,30,blue-collar,married,basic_4y,no,yes,no
29697,29697,45,admin,divorced,high_school,unknown,yes,no
29698,29698,33,technician,married,high_school,no,no,no
29699,29699,53,management,divorced,university_degree,unknown,unknown,unknown
29700,29700,34,admin,married,basic_9y,no,yes,no
29701,29701,38,admin,single,university_degree,no,unknown,unknown
29702,29702,45,blue-collar,married,basic_6y,no,yes,no
29703,29703,34,entrepreneur,single,university_degree,no,no,no
29704,29704,22,services,single,high_school,no,yes,no
29705,29705,36,blue-collar,married,basic_9y,no,yes,no
29706,29706,35,blue-collar,married,basic_4y,unknown,yes,no
29707,29707,19,student,single,,no,yes,no
29708,29708,40,self-employed,single,university_degree,no,yes,no
29709,29709,30,blue-collar,married,basic_4y,no,yes,no
29710,29710,35,admin,married,university_degree,no,yes,no
29711,29711,35,entrepreneur,divorced,university_degree,no,no,no
29712,29712,52,admin,divorced,basic_9y,no,yes,yes
29713,29713,31,services,divorced,high_school,no,no,no
29714,29714,40,admin,divorced,university_degree,no,yes,no
29715,29715,45,technician,married,high_school,no,yes,no
29716,29716,33,technician,divorced,professional_course,no,yes,no
29717,29717,38,self-employed,married,university_degree,unknown,yes,no
29718,29718,37,services,divorced,high_school,unknown,yes,no
29719,29719,31,self-employed,married,university_degree,no,yes,no
29720,29720,43,blue-collar,married,basic_4y,no,yes,no
29721,29721,34,blue-collar,married,high_school,no,yes,no
29722,29722,40,services,married,high_school,unknown,yes,no
29723,29723,40,services,married,high_school,unknown,yes,no
29724,29724,45,blue-collar,married,basic_9y,no,yes,no
29725,29725,55,admin,married,university_degree,no,yes,no
29726,29726,56,housemaid,married,university_degree,no,yes,no
29727,29727,31,admin,single,university_degree,no,yes,no
29728,29728,59,self-employed,married,professional_course,no,yes,no
29729,29729,33,housemaid,single,high_school,unknown,yes,yes
29730,29730,37,blue-collar,single,basic_4y,no,yes,no
29731,29731,60,blue-collar,married,basic_4y,unknown,yes,no
29732,29732,30,technician,divorced,university_degree,no,no,no
29733,29733,32,technician,married,university_degree,no,no,no
29734,29734,41,blue-collar,married,high_school,no,yes,no
29735,29735,24,admin,single,professional_course,no,yes,no
29736,29736,53,management,divorced,university_degree,unknown,yes,no
29737,29737,57,services,married,high_school,no,yes,no
29738,29738,33,blue-collar,married,high_school,no,no,no
29739,29739,59,technician,divorced,professional_course,no,no,no
29740,29740,40,blue-collar,married,basic_6y,unknown,unknown,unknown
29741,29741,30,technician,single,university_degree,no,unknown,unknown
29742,29742,29,technician,single,basic_9y,no,unknown,unknown
29743,29743,50,admin,married,high_school,no,no,no
29744,29744,25,self-employed,divorced,university_degree,no,no,no
29745,29745,35,technician,single,university_degree,unknown,yes,yes
29746,29746,44,management,married,university_degree,no,no,no
29747,29747,25,self-employed,divorced,university_degree,no,no,no
29748,29748,25,self-employed,divorced,university_degree,no,no,yes
29749,29749,32,admin,single,university_degree,no,yes,no
29750,29750,37,management,married,university_degree,no,no,no
29751,29751,50,admin,divorced,basic_9y,no,yes,yes
29752,29752,39,management,married,university_degree,no,yes,no
29753,29753,43,management,married,university_degree,no,yes,no
29754,29754,37,admin,married,high_school,no,no,no
29755,29755,21,student,single,high_school,no,yes,no
29756,29756,32,management,single,university_degree,no,no,no
29757,29757,39,management,single,university_degree,no,yes,no
29758,29758,34,blue-collar,married,basic_9y,no,no,no
29759,29759,36,technician,married,basic_9y,no,yes,no
29760,29760,51,blue-collar,divorced,basic_4y,no,no,yes
29761,29761,45,services,divorced,basic_9y,no,yes,no
29762,29762,46,services,married,high_school,unknown,yes,no
29763,29763,21,self-employed,single,university_degree,no,yes,yes
29764,29764,31,services,divorced,high_school,no,yes,no
29765,29765,54,technician,married,high_school,no,no,no
29766,29766,31,services,divorced,high_school,no,yes,no
29767,29767,21,self-employed,single,university_degree,no,yes,no
29768,29768,53,admin,married,professional_course,no,yes,no
29769,29769,41,admin,single,university_degree,no,no,no
29770,29770,50,entrepreneur,married,high_school,no,yes,no
29771,29771,34,management,married,university_degree,no,no,no
29772,29772,38,admin,unknown,university_degree,no,no,no
29773,29773,38,blue-collar,married,high_school,no,no,no
29774,29774,48,services,divorced,high_school,no,unknown,unknown
29775,29775,23,student,single,university_degree,no,unknown,unknown
29776,29776,48,services,divorced,high_school,no,yes,no
29777,29777,36,admin,married,high_school,no,yes,no
29778,29778,42,blue-collar,married,basic_4y,no,yes,yes
29779,29779,39,technician,single,university_degree,no,yes,yes
29780,29780,53,management,divorced,university_degree,unknown,no,no
29781,29781,31,services,married,basic_9y,no,no,no
29782,29782,34,admin,single,basic_6y,no,no,no
29783,29783,44,blue-collar,divorced,basic_4y,unknown,yes,yes
29784,29784,34,admin,single,basic_6y,no,no,no
29785,29785,36,admin,single,university_degree,unknown,yes,no
29786,29786,24,admin,single,university_degree,no,yes,no
29787,29787,41,technician,married,professional_course,no,yes,yes
29788,29788,32,technician,single,professional_course,no,yes,yes
29789,29789,43,management,married,university_degree,no,no,no
29790,29790,41,blue-collar,married,basic_4y,no,no,no
29791,29791,46,blue-collar,single,university_degree,no,no,no
29792,29792,31,services,divorced,high_school,no,no,no
29793,29793,36,services,single,high_school,unknown,no,yes
29794,29794,41,admin,married,high_school,no,no,yes
29795,29795,24,admin,single,professional_course,no,no,no
29796,29796,40,blue-collar,married,basic_4y,no,yes,yes
29797,29797,41,admin,married,professional_course,no,yes,yes
29798,29798,39,admin,single,high_school,no,yes,yes
29799,29799,39,admin,single,university_degree,no,yes,no
29800,29800,31,technician,single,professional_course,no,yes,no
29801,29801,39,services,single,basic_9y,unknown,yes,no
29802,29802,50,management,married,university_degree,no,yes,yes
29803,29803,19,student,single,,no,yes,no
29804,29804,33,admin,single,university_degree,unknown,no,no
29805,29805,40,blue-collar,married,basic_4y,no,no,no
29806,29806,35,technician,married,university_degree,no,yes,no
29807,29807,43,technician,divorced,professional_course,unknown,yes,no
29808,29808,29,technician,single,basic_9y,no,yes,no
29809,29809,37,blue-collar,married,high_school,no,yes,no
29810,29810,21,student,single,high_school,no,no,no
29811,29811,36,services,married,high_school,no,yes,no
29812,29812,50,management,married,university_degree,no,yes,no
29813,29813,27,technician,single,university_degree,no,no,yes
29814,29814,31,services,single,high_school,no,yes,yes
29815,29815,35,management,married,university_degree,no,no,no
29816,29816,37,blue-collar,married,basic_4y,unknown,no,yes
29817,29817,42,services,married,university_degree,no,yes,no
29818,29818,25,self-employed,single,university_degree,unknown,yes,no
29819,29819,37,services,married,high_school,no,no,no
29820,29820,54,management,married,university_degree,unknown,no,yes
29821,29821,25,admin,married,university_degree,no,yes,no
29822,29822,52,entrepreneur,married,basic_9y,no,yes,yes
29823,29823,25,admin,single,university_degree,no,no,yes
29824,29824,31,services,married,basic_9y,no,yes,no
29825,29825,47,technician,married,basic_9y,no,yes,no
29826,29826,35,admin,divorced,university_degree,no,yes,yes
29827,29827,37,blue-collar,married,basic_4y,unknown,yes,yes
29828,29828,31,admin,single,university_degree,no,yes,yes
29829,29829,69,retired,divorced,basic_4y,no,no,no
29830,29830,37,blue-collar,married,basic_6y,no,yes,no
29831,29831,47,blue-collar,single,basic_9y,unknown,yes,no
29832,29832,36,blue-collar,single,professional_course,unknown,no,no
29833,29833,69,retired,divorced,basic_4y,no,yes,no
29834,29834,34,admin,single,university_degree,no,yes,no
29835,29835,37,admin,married,basic_9y,no,yes,no
29836,29836,45,blue-collar,married,basic_9y,unknown,yes,no
29837,29837,33,admin,single,high_school,unknown,yes,no
29838,29838,46,services,divorced,high_school,unknown,yes,no
29839,29839,34,admin,married,basic_9y,no,yes,no
29840,29840,50,blue-collar,married,basic_4y,no,no,no
29841,29841,46,services,married,high_school,unknown,no,no
29842,29842,33,blue-collar,single,basic_4y,no,yes,no
29843,29843,31,services,married,basic_9y,no,no,no
29844,29844,39,management,married,university_degree,no,no,yes
29845,29845,33,blue-collar,married,basic_9y,unknown,no,no
29846,29846,35,admin,single,basic_9y,no,no,no
29847,29847,32,blue-collar,single,basic_6y,no,no,no
29848,29848,42,blue-collar,married,high_school,no,yes,no
29849,29849,34,admin,single,university_degree,no,yes,no
29850,29850,37,blue-collar,married,professional_course,no,yes,no
29851,29851,52,entrepreneur,divorced,university_degree,unknown,yes,no
29852,29852,35,services,married,high_school,no,no,no
29853,29853,33,housemaid,married,basic_4y,no,yes,no
29854,29854,39,admin,single,high_school,no,no,no
29855,29855,50,blue-collar,married,basic_9y,no,yes,no
29856,29856,34,blue-collar,single,basic_9y,no,yes,no
29857,29857,33,blue-collar,divorced,basic_9y,no,no,no
29858,29858,45,blue-collar,married,basic_6y,no,yes,no
29859,29859,42,services,married,university_degree,no,no,no
29860,29860,31,admin,single,university_degree,no,yes,no
29861,29861,27,blue-collar,married,basic_9y,unknown,yes,no
29862,29862,57,self-employed,married,basic_4y,no,yes,no
29863,29863,56,retired,divorced,university_degree,no,yes,no
29864,29864,43,blue-collar,married,basic_9y,no,yes,no
29865,29865,36,technician,married,basic_9y,no,yes,yes
29866,29866,33,housemaid,married,basic_4y,no,yes,no
29867,29867,44,blue-collar,married,basic_9y,unknown,yes,no
29868,29868,41,admin,married,professional_course,no,no,no
29869,29869,34,blue-collar,married,basic_9y,unknown,yes,no
29870,29870,23,student,single,high_school,no,no,no
29871,29871,24,technician,single,professional_course,no,yes,no
29872,29872,38,services,married,high_school,no,yes,no
29873,29873,40,management,married,university_degree,unknown,yes,no
29874,29874,29,admin,single,high_school,no,yes,no
29875,29875,33,blue-collar,married,high_school,no,yes,no
29876,29876,33,technician,single,professional_course,no,no,no
29877,29877,30,blue-collar,single,basic_9y,unknown,yes,no
29878,29878,50,admin,married,high_school,no,yes,no
29879,29879,35,services,married,basic_9y,no,yes,no
29880,29880,46,services,married,high_school,no,no,no
29881,29881,43,technician,divorced,professional_course,unknown,yes,no
29882,29882,33,services,single,high_school,no,no,no
29883,29883,31,technician,single,professional_course,no,yes,no
29884,29884,29,technician,single,,no,no,no
29885,29885,40,admin,single,university_degree,no,no,no
29886,29886,43,blue-collar,married,basic_6y,no,no,no
29887,29887,54,management,married,university_degree,unknown,no,no
29888,29888,44,blue-collar,divorced,basic_4y,unknown,yes,no
29889,29889,37,blue-collar,married,basic_9y,no,no,yes
29890,29890,36,technician,married,basic_6y,no,no,no
29891,29891,60,blue-collar,married,basic_4y,unknown,no,no
29892,29892,24,admin,married,professional_course,no,yes,no
29893,29893,57,technician,married,university_degree,no,no,no
29894,29894,40,management,married,university_degree,no,no,no
29895,29895,47,blue-collar,married,basic_9y,no,yes,no
29896,29896,42,admin,divorced,high_school,no,no,no
29897,29897,31,blue-collar,married,professional_course,unknown,yes,no
29898,29898,38,technician,single,professional_course,no,yes,no
29899,29899,34,blue-collar,single,basic_9y,unknown,no,no
29900,29900,46,entrepreneur,married,,no,yes,no
29901,29901,38,entrepreneur,married,basic_9y,no,yes,no
29902,29902,49,admin,married,university_degree,no,yes,no
29903,29903,56,technician,married,professional_course,unknown,no,no
29904,29904,34,blue-collar,married,basic_6y,no,yes,no
29905,29905,46,admin,single,university_degree,no,no,no
29906,29906,37,services,single,professional_course,no,yes,no
29907,29907,30,student,single,university_degree,no,yes,no
29908,29908,49,entrepreneur,married,university_degree,no,no,yes
29909,29909,35,technician,married,university_degree,no,yes,no
29910,29910,41,blue-collar,married,professional_course,no,no,no
29911,29911,45,blue-collar,divorced,basic_4y,no,no,no
29912,29912,42,blue-collar,married,basic_4y,no,no,no
29913,29913,28,admin,single,high_school,no,no,no
29914,29914,51,blue-collar,married,basic_9y,no,yes,no
29915,29915,42,blue-collar,married,basic_4y,no,yes,no
29916,29916,37,blue-collar,single,professional_course,no,yes,no
29917,29917,37,admin,married,university_degree,no,no,no
29918,29918,60,retired,married,basic_6y,no,yes,no
29919,29919,49,services,married,high_school,no,no,no
29920,29920,34,blue-collar,married,basic_9y,no,no,no
29921,29921,32,services,married,high_school,no,no,no
29922,29922,33,blue-collar,married,basic_9y,no,no,yes
29923,29923,46,admin,married,basic_9y,no,no,no
29924,29924,42,blue-collar,divorced,basic_9y,no,no,no
29925,29925,55,admin,married,university_degree,no,yes,yes
29926,29926,54,blue-collar,married,basic_4y,unknown,yes,no
29927,29927,33,blue-collar,single,basic_4y,no,no,no
29928,29928,33,blue-collar,married,basic_9y,unknown,no,yes
29929,29929,39,admin,married,university_degree,no,no,no
29930,29930,39,admin,married,university_degree,no,no,no
29931,29931,37,services,single,professional_course,no,yes,no
29932,29932,47,blue-collar,married,basic_9y,no,unknown,unknown
29933,29933,38,services,married,high_school,no,no,no
29934,29934,31,admin,single,university_degree,no,no,no
29935,29935,60,blue-collar,married,basic_4y,unknown,yes,no
29936,29936,36,blue-collar,married,basic_9y,no,yes,no
29937,29937,39,admin,single,university_degree,unknown,yes,no
29938,29938,43,blue-collar,married,basic_6y,unknown,yes,no
29939,29939,40,technician,single,professional_course,no,yes,no
29940,29940,46,blue-collar,married,basic_9y,unknown,yes,no
29941,29941,38,admin,divorced,basic_9y,no,yes,no
29942,29942,38,blue-collar,married,basic_9y,no,yes,no
29943,29943,33,technician,married,high_school,no,unknown,unknown
29944,29944,27,management,single,university_degree,no,yes,yes
29945,29945,34,blue-collar,married,basic_9y,no,no,no
29946,29946,39,blue-collar,married,basic_4y,no,yes,no
29947,29947,35,blue-collar,married,basic_4y,unknown,no,no
29948,29948,40,blue-collar,married,basic_9y,unknown,no,no
29949,29949,33,blue-collar,divorced,basic_9y,no,no,yes
29950,29950,40,admin,married,professional_course,unknown,no,no
29951,29951,34,self-employed,single,university_degree,no,yes,no
29952,29952,37,services,married,high_school,no,yes,no
29953,29953,54,technician,married,high_school,no,yes,no
29954,29954,32,services,married,high_school,no,yes,yes
29955,29955,40,admin,single,university_degree,no,yes,yes
29956,29956,38,entrepreneur,single,basic_4y,no,yes,yes
29957,29957,34,technician,married,professional_course,no,no,no
29958,29958,42,blue-collar,married,high_school,no,no,yes
29959,29959,53,blue-collar,married,basic_6y,no,yes,yes
29960,29960,52,technician,married,professional_course,no,yes,no
29961,29961,48,services,divorced,high_school,no,yes,no
29962,29962,37,technician,single,university_degree,no,yes,no
29963,29963,57,self-employed,married,basic_4y,no,yes,no
29964,29964,36,admin,married,university_degree,no,yes,no
29965,29965,39,admin,married,high_school,no,yes,no
29966,29966,57,self-employed,married,basic_4y,no,yes,no
