,client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
37218,37218,289,2,999,0,,1,1,2022-08-06
37219,37219,714,1,999,0,,1,1,2022-08-11
37220,37220,255,1,999,0,,1,1,2022-08-21
37221,37221,78,1,999,0,,0,1,2022-08-28
37222,37222,258,1,999,0,,0,1,2022-08-25
37223,37223,87,1,999,0,,1,1,2022-08-16
37224,37224,258,1,999,0,,0,1,2022-08-23
37225,37225,273,1,999,1,0.0,1,1,2022-08-24
37226,37226,88,1,999,1,0.0,0,1,2022-08-11
37227,37227,530,2,999,0,,1,1,2022-08-31
37228,37228,292,1,999,0,,0,1,2022-08-16
37229,37229,456,1,999,0,,1,1,2022-08-24
37230,37230,142,1,4,2,1.0,1,1,2022-08-09
37231,37231,325,1,999,0,,1,1,2022-08-07
37232,37232,1088,3,999,0,,1,1,2022-08-31
37233,37233,173,2,999,0,,0,1,2022-08-23
37234,37234,325,1,4,1,1.0,0,1,2022-08-23
37235,37235,453,1,999,0,,1,1,2022-08-10
37236,37236,295,2,4,2,1.0,1,1,2022-08-19
37237,37237,239,1,15,1,1.0,0,1,2022-08-16
37238,37238,121,2,999,0,,0,1,2022-08-03
37239,37239,305,1,999,0,,0,1,2022-08-25
37240,37240,136,1,999,3,0.0,0,1,2022-08-28
37241,37241,100,1,999,0,,0,1,2022-08-23
37242,37242,83,1,999,2,0.0,0,1,2022-08-23
37243,37243,70,1,999,0,,0,1,2022-08-24
37244,37244,99,1,999,2,0.0,0,1,2022-08-27
37245,37245,262,1,4,2,1.0,1,1,2022-08-23
37246,37246,119,1,999,1,0.0,0,1,2022-08-14
37247,37247,121,1,999,0,,0,1,2022-08-02
37248,37248,140,1,999,1,0.0,0,1,2022-08-25
37249,37249,215,1,999,1,0.0,1,1,2022-08-24
37250,37250,268,1,999,0,,1,1,2022-08-09
37251,37251,221,1,4,1,1.0,1,1,2022-08-13
37252,37252,378,2,999,1,0.0,0,1,2022-08-12
37253,37253,140,1,999,0,,0,1,2022-08-12
37254,37254,384,1,4,3,1.0,0,1,2022-08-10
37255,37255,390,2,999,0,,0,1,2022-08-17
37256,37256,88,1,999,2,0.0,0,1,2022-08-06
37257,37257,135,1,999,0,,0,1,2022-08-09
37258,37258,192,1,4,1,1.0,1,1,2022-08-24
37259,37259,130,1,999,0,,1,1,2022-08-05
37260,37260,233,2,999,0,,1,1,2022-08-09
37261,37261,121,1,999,0,,0,1,2022-08-18
37262,37262,353,2,999,0,,1,1,2022-08-23
37263,37263,182,2,999,1,0.0,1,1,2022-08-26
37264,37264,103,1,4,1,1.0,0,1,2022-08-21
37265,37265,231,3,999,0,,1,1,2022-08-11
37266,37266,122,3,999,0,,0,1,2022-08-31
37267,37267,111,2,999,0,,0,1,2022-08-05
37268,37268,255,3,999,0,,0,1,2022-08-11
37269,37269,419,2,999,0,,0,1,2022-08-05
37270,37270,1225,2,999,0,,0,1,2022-08-24
37271,37271,54,1,999,1,0.0,0,1,2022-08-22
37272,37272,328,1,999,0,,1,1,2022-08-02
37273,37273,268,1,999,0,,0,1,2022-08-22
37274,37274,923,1,999,1,0.0,1,1,2022-08-08
37275,37275,88,1,999,0,,0,1,2022-08-27
37276,37276,131,1,3,2,1.0,0,1,2022-08-03
37277,37277,167,1,999,0,,1,1,2022-08-04
37278,37278,133,1,999,0,,0,1,2022-08-16
37279,37279,559,1,5,1,1.0,1,1,2022-08-22
37280,37280,146,2,999,2,0.0,1,1,2022-08-10
37281,37281,187,1,4,1,1.0,1,1,2022-08-30
37282,37282,161,2,999,1,0.0,1,1,2022-08-10
37283,37283,489,2,4,1,1.0,0,1,2022-08-18
37284,37284,120,1,3,1,1.0,0,1,2022-08-03
37285,37285,158,1,4,1,1.0,0,1,2022-08-01
37286,37286,246,1,3,1,1.0,0,1,2022-08-03
37287,37287,252,1,6,1,1.0,1,1,2022-08-22
37288,37288,156,1,999,0,,0,1,2022-08-02
37289,37289,1529,1,999,1,0.0,0,1,2022-08-07
37290,37290,235,1,6,2,0.0,1,1,2022-08-06
37291,37291,155,1,4,1,1.0,0,1,2022-08-11
37292,37292,155,2,4,1,1.0,1,1,2022-08-24
37293,37293,289,1,999,2,0.0,1,1,2022-08-14
37294,37294,153,2,999,1,0.0,0,1,2022-08-19
37295,37295,352,2,999,2,0.0,0,1,2022-08-19
37296,37296,411,1,999,0,,0,1,2022-08-16
37297,37297,107,4,2,3,1.0,0,1,2022-08-16
37298,37298,89,2,4,1,1.0,0,1,2022-08-27
37299,37299,85,2,999,0,,0,1,2022-08-25
37300,37300,151,3,999,1,0.0,0,1,2022-08-29
37301,37301,96,1,3,1,1.0,0,1,2022-08-24
37302,37302,540,2,999,0,,0,1,2022-08-28
37303,37303,263,2,999,0,,0,1,2022-08-19
37304,37304,247,1,4,1,1.0,0,1,2022-08-09
37305,37305,162,1,999,1,0.0,0,1,2022-08-02
37306,37306,121,1,999,1,0.0,0,1,2022-08-30
37307,37307,179,3,4,2,1.0,1,1,2022-08-14
37308,37308,71,1,999,0,,0,1,2022-08-24
37309,37309,157,1,3,1,1.0,0,1,2022-08-01
37310,37310,213,1,999,0,,1,1,2022-08-27
37311,37311,373,2,999,0,,0,1,2022-08-22
37312,37312,1416,2,12,1,1.0,1,1,2022-08-24
37313,37313,425,2,999,1,0.0,0,1,2022-08-23
37314,37314,48,2,999,0,,0,1,2022-08-22
37315,37315,329,1,999,0,,0,1,2022-08-12
37316,37316,90,3,999,1,0.0,0,1,2022-08-03
37317,37317,265,1,999,1,0.0,0,1,2022-08-31
37318,37318,151,1,999,0,,0,1,2022-08-02
37319,37319,181,1,999,0,,0,1,2022-08-09
37320,37320,138,1,999,0,,0,1,2022-08-25
37321,37321,265,1,4,3,1.0,1,1,2022-08-07
37322,37322,157,1,999,0,,0,1,2022-08-08
37323,37323,89,3,4,1,1.0,0,1,2022-08-25
37324,37324,387,1,999,0,,0,1,2022-08-23
37325,37325,249,3,999,0,,0,1,2022-08-07
37326,37326,123,1,4,1,1.0,0,1,2022-08-15
37327,37327,156,1,999,2,0.0,0,1,2022-08-16
37328,37328,155,1,4,1,1.0,0,1,2022-08-08
37329,37329,115,2,999,0,,0,1,2022-08-28
37330,37330,704,2,999,0,,1,1,2022-08-01
37331,37331,136,3,999,0,,1,1,2022-08-21
37332,37332,176,2,999,1,0.0,1,1,2022-08-21
37333,37333,88,1,999,1,0.0,0,1,2022-08-09
37334,37334,85,1,999,1,0.0,0,1,2022-08-19
37335,37335,110,1,999,0,,0,1,2022-08-22
37336,37336,1398,1,999,0,,0,1,2022-08-13
37337,37337,651,1,999,0,,1,1,2022-08-28
37338,37338,167,1,10,4,0.0,1,1,2022-08-23
37339,37339,408,1,999,0,,1,1,2022-08-19
37340,37340,982,1,999,0,,0,1,2022-08-16
37341,37341,140,1,999,0,,1,1,2022-08-13
37342,37342,168,1,999,0,,0,1,2022-08-04
37343,37343,287,1,6,1,1.0,0,1,2022-08-05
37344,37344,75,1,999,1,0.0,0,1,2022-08-08
37345,37345,139,3,6,1,1.0,1,1,2022-08-23
37346,37346,93,1,999,1,0.0,0,1,2022-08-21
37347,37347,225,1,999,2,0.0,0,1,2022-08-19
37348,37348,203,1,999,0,,0,1,2022-08-20
37349,37349,280,2,999,0,,0,1,2022-08-23
37350,37350,159,1,999,0,,0,1,2022-08-16
37351,37351,66,1,999,0,,0,1,2022-08-25
37352,37352,149,1,999,1,0.0,1,1,2022-08-04
37353,37353,349,1,999,3,0.0,1,1,2022-08-31
37354,37354,371,1,999,0,,0,1,2022-08-12
37355,37355,125,1,6,1,1.0,1,1,2022-08-08
37356,37356,221,1,15,1,1.0,1,1,2022-08-11
37357,37357,201,1,999,1,0.0,0,1,2022-08-17
37358,37358,97,1,3,2,1.0,0,1,2022-08-30
37359,37359,91,1,999,1,0.0,0,1,2022-08-09
37360,37360,175,2,999,2,0.0,1,1,2022-08-29
37361,37361,526,1,999,1,0.0,0,1,2022-08-20
37362,37362,89,2,999,0,,1,1,2022-08-09
37363,37363,206,1,999,1,0.0,1,1,2022-08-19
37364,37364,477,1,999,0,,0,1,2022-08-18
37365,37365,400,3,999,0,,0,1,2022-08-26
37366,37366,198,1,999,0,,0,1,2022-08-06
37367,37367,203,1,4,1,1.0,1,1,2022-08-03
37368,37368,267,2,999,0,,1,1,2022-08-17
37369,37369,120,3,999,1,0.0,0,1,2022-08-03
37370,37370,589,2,999,0,,1,1,2022-08-22
37371,37371,162,1,999,0,,0,1,2022-08-01
37372,37372,163,3,999,0,,0,1,2022-08-08
37373,37373,373,4,999,0,,0,1,2022-08-20
37374,37374,464,2,999,1,0.0,1,1,2022-08-12
37375,37375,113,3,999,0,,0,1,2022-08-21
37376,37376,71,1,5,2,0.0,0,1,2022-08-22
37377,37377,172,2,999,0,,0,1,2022-08-26
37378,37378,162,1,999,0,,0,1,2022-08-19
37379,37379,266,2,999,0,,0,1,2022-08-11
37380,37380,68,3,999,0,,0,1,2022-08-10
37381,37381,345,2,999,0,,0,1,2022-08-08
37382,37382,1117,2,999,0,,0,1,2022-08-22
37383,37383,159,4,999,0,,0,1,2022-08-08
37384,37384,701,1,999,0,,0,1,2022-08-28
37385,37385,429,2,999,0,,1,1,2022-08-11
37386,37386,623,2,6,2,1.0,1,1,2022-08-14
37387,37387,340,2,999,0,,0,1,2022-08-03
37388,37388,137,2,4,1,1.0,1,1,2022-08-12
37389,37389,174,2,999,0,,0,1,2022-08-16
37390,37390,74,2,999,0,,0,1,2022-08-19
37391,37391,121,1,999,0,,0,1,2022-08-15
37392,37392,127,1,999,0,,0,1,2022-08-22
37393,37393,182,1,4,1,1.0,1,1,2022-08-07
37394,37394,668,2,15,1,1.0,1,1,2022-08-02
37395,37395,449,1,999,0,,1,1,2022-08-09
37396,37396,90,2,999,0,,0,1,2022-08-09
37397,37397,582,1,999,0,,1,1,2022-08-08
37398,37398,169,2,999,1,0.0,0,1,2022-08-16
37399,37399,115,2,999,1,0.0,0,1,2022-08-14
37400,37400,249,1,4,1,1.0,0,1,2022-08-14
37401,37401,1336,2,999,0,,1,1,2022-08-17
37402,37402,150,1,3,2,1.0,0,1,2022-08-24
37403,37403,239,2,999,1,0.0,1,1,2022-08-27
37404,37404,90,1,999,2,0.0,0,1,2022-08-31
37405,37405,251,2,15,2,0.0,0,1,2022-08-23
37406,37406,641,1,999,0,,1,1,2022-08-30
37407,37407,576,1,999,0,,1,1,2022-08-02
37408,37408,699,2,999,1,0.0,0,1,2022-08-24
37409,37409,73,1,4,1,1.0,1,1,2022-08-25
37410,37410,147,2,999,1,0.0,1,1,2022-08-12
37411,37411,398,4,999,1,0.0,1,1,2022-08-01
37412,37412,100,1,999,0,,0,1,2022-08-23
37413,37413,119,4,999,0,,0,1,2022-08-26
37414,37414,313,2,999,1,0.0,1,1,2022-08-05
37415,37415,90,2,4,1,1.0,0,1,2022-08-24
37416,37416,307,1,999,0,,1,1,2022-08-29
37417,37417,236,1,4,1,1.0,0,1,2022-08-23
37418,37418,131,1,999,1,0.0,1,1,2022-08-09
37419,37419,267,1,999,0,,1,1,2022-08-11
37420,37420,93,1,4,3,1.0,0,1,2022-08-30
37421,37421,417,1,999,0,,1,1,2022-08-03
37422,37422,87,1,999,2,0.0,0,1,2022-08-01
37423,37423,77,3,999,0,,0,1,2022-08-07
37424,37424,82,1,999,0,,0,1,2022-08-24
37425,37425,810,3,999,2,0.0,1,1,2022-08-06
37426,37426,161,2,999,0,,0,1,2022-08-23
37427,37427,150,2,999,0,,0,1,2022-08-01
37428,37428,305,3,999,1,0.0,0,1,2022-08-12
37429,37429,202,1,999,0,,0,1,2022-08-28
37430,37430,332,1,999,0,,1,1,2022-08-12
37431,37431,153,1,999,0,,0,1,2022-08-20
37432,37432,113,1,999,0,,0,1,2022-08-10
37433,37433,338,2,4,1,1.0,1,1,2022-08-07
37434,37434,96,1,999,0,,0,1,2022-08-07
37435,37435,71,1,999,0,,0,1,2022-08-02
37436,37436,301,1,999,0,,0,1,2022-08-12
37437,37437,123,1,999,0,,0,1,2022-08-02
37438,37438,192,1,999,0,,0,1,2022-08-30
37439,37439,363,1,4,2,1.0,0,1,2022-08-08
37440,37440,96,2,4,1,1.0,0,1,2022-08-17
37441,37441,188,1,999,0,,0,1,2022-08-24
37442,37442,124,1,1,1,1.0,0,1,2022-08-06
37443,37443,174,1,999,0,,0,1,2022-08-16
37444,37444,44,1,3,1,1.0,0,1,2022-08-17
37445,37445,222,2,999,2,0.0,0,1,2022-08-19
37446,37446,246,1,999,0,,0,1,2022-08-21
37447,37447,96,1,999,1,0.0,0,1,2022-08-06
37448,37448,120,1,999,1,0.0,0,1,2022-08-02
37449,37449,243,1,999,0,,0,1,2022-08-31
37450,37450,543,1,999,0,,0,1,2022-08-06
37451,37451,227,1,999,0,,0,1,2022-08-16
37452,37452,162,1,3,1,1.0,0,1,2022-08-02
37453,37453,289,2,999,0,,1,1,2022-08-25
37454,37454,298,1,999,0,,0,1,2022-08-30
37455,37455,331,2,999,0,,0,1,2022-08-08
37456,37456,111,5,999,0,,0,1,2022-08-23
37457,37457,489,5,999,0,,1,1,2022-08-06
37458,37458,255,2,999,1,0.0,0,1,2022-08-30
37459,37459,73,2,4,1,1.0,0,1,2022-08-29
37460,37460,101,4,999,2,0.0,0,1,2022-08-20
37461,37461,784,3,15,3,0.0,1,1,2022-08-28
37462,37462,222,1,999,0,,1,1,2022-08-24
37463,37463,425,2,999,0,,1,1,2022-08-31
37464,37464,181,1,999,0,,0,1,2022-08-27
37465,37465,254,3,3,1,1.0,1,1,2022-08-16
37466,37466,1175,3,999,0,,0,1,2022-08-27
37467,37467,414,1,999,0,,1,1,2022-08-10
37468,37468,102,1,4,1,1.0,0,1,2022-08-04
37469,37469,200,1,999,1,0.0,0,1,2022-08-25
37470,37470,148,2,999,0,,1,1,2022-08-09
37471,37471,220,2,999,1,0.0,0,1,2022-08-19
37472,37472,402,2,999,0,,0,1,2022-08-05
37473,37473,315,2,4,1,1.0,1,1,2022-08-20
37474,37474,105,1,999,0,,0,1,2022-08-28
37475,37475,368,1,999,0,,0,1,2022-08-24
37476,37476,150,3,999,1,0.0,0,1,2022-08-15
37477,37477,485,3,4,1,1.0,0,1,2022-08-18
37478,37478,282,1,999,0,,1,1,2022-08-21
37479,37479,307,1,999,1,0.0,0,1,2022-08-14
37480,37480,399,1,999,1,0.0,1,1,2022-08-05
37481,37481,164,1,999,0,,0,1,2022-08-30
37482,37482,791,2,999,0,,0,1,2022-08-08
37483,37483,1152,2,6,1,1.0,0,1,2022-08-28
37484,37484,138,2,999,1,0.0,0,1,2022-08-16
37485,37485,138,2,999,0,,0,1,2022-08-26
37486,37486,328,2,999,0,,0,1,2022-08-03
37487,37487,72,3,999,0,,0,1,2022-08-17
37488,37488,136,1,999,2,0.0,0,1,2022-08-19
37489,37489,192,3,999,0,,1,1,2022-08-06
37490,37490,78,2,999,0,,0,1,2022-08-28
37491,37491,347,2,999,0,,0,1,2022-08-24
37492,37492,464,4,999,0,,1,1,2022-08-29
37493,37493,189,2,4,1,1.0,0,1,2022-08-29
37494,37494,160,1,999,0,,0,1,2022-08-26
37495,37495,293,2,4,2,1.0,1,1,2022-08-29
37496,37496,233,1,999,0,,0,1,2022-08-19
37497,37497,105,1,999,0,,0,1,2022-08-13
37498,37498,227,2,999,1,0.0,1,1,2022-08-12
37499,37499,100,1,999,0,,0,1,2022-08-05
37500,37500,57,1,999,0,,0,1,2022-08-17
37501,37501,129,1,999,0,,0,1,2022-08-29
37502,37502,74,2,999,0,,0,1,2022-08-14
37503,37503,103,1,4,1,1.0,0,1,2022-08-29
37504,37504,213,1,999,0,,0,1,2022-08-24
37505,37505,284,1,999,1,0.0,0,1,2022-08-04
37506,37506,219,1,999,0,,0,1,2022-08-29
37507,37507,477,2,999,0,,1,1,2022-08-13
37508,37508,73,1,999,1,0.0,0,1,2022-08-07
37509,37509,204,3,999,1,0.0,1,1,2022-08-10
37510,37510,726,1,999,0,,0,1,2022-08-16
37511,37511,75,1,999,1,0.0,0,1,2022-08-05
37512,37512,344,1,999,1,0.0,0,1,2022-08-23
37513,37513,135,1,4,3,1.0,0,1,2022-08-18
37514,37514,112,1,999,0,,0,1,2022-08-03
37515,37515,99,1,999,0,,0,1,2022-08-13
37516,37516,185,2,4,2,1.0,0,1,2022-08-24
37517,37517,371,2,999,0,,0,1,2022-08-29
37518,37518,143,1,3,1,1.0,0,1,2022-08-31
37519,37519,99,1,999,0,,0,1,2022-08-13
37520,37520,146,1,999,0,,0,1,2022-08-16
37521,37521,284,1,999,0,,0,1,2022-08-20
37522,37522,738,1,999,0,,1,1,2022-08-20
37523,37523,75,1,4,2,1.0,0,1,2022-08-26
37524,37524,320,2,3,1,1.0,1,1,2022-08-03
37525,37525,135,2,999,0,,0,1,2022-08-16
37526,37526,92,2,999,1,0.0,0,1,2022-08-17
37527,37527,53,2,3,1,1.0,0,1,2022-08-13
37528,37528,240,2,999,0,,0,1,2022-08-26
37529,37529,479,1,999,0,,1,1,2022-08-27
37530,37530,154,2,999,0,,0,1,2022-08-15
37531,37531,236,3,999,0,,0,1,2022-08-13
37532,37532,238,2,999,1,0.0,0,1,2022-08-09
37533,37533,158,1,999,0,,0,1,2022-08-01
37534,37534,275,1,999,0,,0,1,2022-08-13
37535,37535,319,4,3,2,1.0,0,1,2022-08-11
37536,37536,354,3,999,0,,1,1,2022-08-05
37537,37537,126,2,999,0,,0,1,2022-08-08
37538,37538,275,6,999,0,,1,1,2022-08-22
37539,37539,182,2,999,2,0.0,0,1,2022-08-26
37540,37540,150,2,999,0,,1,1,2022-08-01
37541,37541,233,2,999,0,,0,1,2022-08-02
37542,37542,176,2,999,0,,0,1,2022-08-17
37543,37543,156,2,999,0,,1,1,2022-08-07
37544,37544,172,4,999,0,,1,1,2022-08-03
37545,37545,185,3,999,1,0.0,0,1,2022-08-18
37546,37546,126,3,999,0,,0,1,2022-08-19
37547,37547,180,1,6,2,0.0,0,1,2022-08-25
37548,37548,98,1,999,1,0.0,0,1,2022-08-03
37549,37549,117,1,999,0,,0,1,2022-08-16
37550,37550,225,1,999,0,,1,1,2022-08-31
37551,37551,209,2,4,2,1.0,1,1,2022-08-19
37552,37552,319,1,999,1,0.0,0,1,2022-08-14
37553,37553,257,1,999,1,0.0,0,1,2022-08-01
37554,37554,230,1,999,0,,0,1,2022-08-21
37555,37555,436,1,13,1,1.0,1,1,2022-08-13
37556,37556,415,1,999,0,,0,1,2022-08-06
37557,37557,260,1,999,0,,0,1,2022-08-29
37558,37558,92,3,4,2,1.0,0,1,2022-08-08
37559,37559,326,3,999,0,,1,1,2022-08-08
37560,37560,253,1,999,0,,0,1,2022-08-05
37561,37561,78,1,999,1,0.0,0,1,2022-08-12
37562,37562,260,2,999,1,0.0,0,1,2022-08-19
37563,37563,190,2,999,1,0.0,0,1,2022-08-01
37564,37564,107,3,999,0,,0,1,2022-08-14
37565,37565,186,1,999,0,,1,1,2022-08-13
37566,37566,137,1,3,1,1.0,1,1,2022-08-28
37567,37567,105,1,999,0,,0,1,2022-08-18
37568,37568,125,1,999,0,,1,1,2022-08-13
37569,37569,553,1,999,0,,0,1,2022-08-06
37570,37570,94,4,999,0,,1,1,2022-08-01
37571,37571,276,2,999,0,,1,1,2022-08-04
37572,37572,182,6,999,1,0.0,1,1,2022-08-12
37573,37573,100,2,999,0,,1,1,2022-08-18
37574,37574,482,2,999,0,,0,1,2022-08-09
37575,37575,201,1,999,0,,1,1,2022-08-22
37576,37576,88,5,999,0,,0,1,2022-08-13
37577,37577,391,3,999,1,0.0,1,1,2022-08-17
37578,37578,190,3,999,1,0.0,1,1,2022-08-03
37579,37579,498,2,999,1,0.0,1,1,2022-08-07
37580,37580,880,3,999,0,,1,1,2022-08-29
37581,37581,153,2,3,1,1.0,0,1,2022-08-10
37582,37582,260,3,999,0,,1,1,2022-08-19
37583,37583,148,2,999,0,,0,1,2022-08-18
37584,37584,142,2,999,1,0.0,0,1,2022-08-19
37585,37585,99,3,999,0,,0,1,2022-08-21
37586,37586,70,3,999,0,,0,1,2022-08-06
37587,37587,140,11,999,0,,0,1,2022-08-09
37588,37588,211,3,999,0,,1,1,2022-08-23
37589,37589,224,3,999,0,,0,1,2022-08-23
37590,37590,159,2,4,2,1.0,0,1,2022-08-07
37591,37591,313,4,999,2,0.0,0,1,2022-08-01
37592,37592,297,1,999,0,,0,1,2022-08-08
37593,37593,110,1,999,2,0.0,0,1,2022-08-22
37594,37594,405,1,999,0,,1,1,2022-08-24
37595,37595,80,1,999,1,0.0,0,1,2022-08-11
37596,37596,138,1,999,0,,0,1,2022-08-28
37597,37597,308,1,15,1,1.0,1,1,2022-08-17
37598,37598,43,1,999,2,0.0,0,1,2022-08-05
37599,37599,116,1,999,0,,0,1,2022-08-06
37600,37600,75,1,999,0,,0,1,2022-08-23
37601,37601,152,1,999,0,,0,1,2022-08-21
37602,37602,348,1,999,0,,1,1,2022-08-23
37603,37603,186,1,999,0,,1,1,2022-08-05
37604,37604,199,1,999,0,,1,1,2022-08-09
37605,37605,133,1,999,0,,0,1,2022-08-06
37606,37606,551,2,999,0,,0,1,2022-08-14
37607,37607,123,1,999,0,,0,1,2022-08-02
37608,37608,80,1,999,0,,0,1,2022-08-18
37609,37609,286,1,999,0,,1,1,2022-08-09
37610,37610,163,1,6,1,1.0,1,1,2022-08-08
37611,37611,156,1,999,0,,0,1,2022-08-11
37612,37612,97,2,999,0,,0,1,2022-08-01
37613,37613,220,1,999,0,,1,1,2022-08-27
37614,37614,473,1,999,0,,0,1,2022-08-02
37615,37615,122,1,999,0,,0,1,2022-08-22
37616,37616,237,1,999,1,0.0,0,1,2022-08-04
37617,37617,109,1,999,1,0.0,0,1,2022-08-25
37618,37618,115,1,999,0,,0,1,2022-08-01
37619,37619,123,1,999,0,,0,1,2022-08-11
37620,37620,123,2,15,1,1.0,0,1,2022-08-23
37621,37621,366,2,999,0,,0,1,2022-08-28
37622,37622,343,2,999,1,0.0,1,1,2022-08-13
37623,37623,123,1,999,0,,0,1,2022-08-31
37624,37624,711,1,999,0,,1,1,2022-08-13
37625,37625,207,1,6,1,1.0,1,1,2022-08-08
37626,37626,628,1,999,0,,0,1,2022-08-13
37627,37627,341,1,3,2,1.0,1,1,2022-08-22
37628,37628,130,2,999,1,0.0,0,1,2022-08-21
37629,37629,241,2,999,0,,0,1,2022-08-11
37630,37630,192,1,999,0,,0,1,2022-08-29
37631,37631,340,1,999,0,,1,1,2022-08-28
37632,37632,148,1,999,2,0.0,0,1,2022-08-07
37633,37633,606,1,6,1,1.0,1,1,2022-08-21
37634,37634,300,1,999,0,,0,1,2022-08-08
37635,37635,156,1,999,1,0.0,1,1,2022-08-07
37636,37636,109,1,999,0,,0,1,2022-08-24
37637,37637,162,2,999,1,0.0,1,1,2022-08-02
37638,37638,33,2,999,0,,0,1,2022-08-24
37639,37639,460,2,999,0,,1,1,2022-08-28
37640,37640,278,1,999,0,,1,1,2022-08-24
37641,37641,212,1,999,0,,0,1,2022-08-09
37642,37642,243,2,999,0,,0,1,2022-08-21
37643,37643,249,2,3,1,1.0,1,1,2022-08-25
37644,37644,177,1,999,0,,0,1,2022-08-22
37645,37645,205,1,999,0,,1,1,2022-08-23
37646,37646,543,1,999,1,0.0,0,1,2022-08-26
37647,37647,147,1,999,1,0.0,0,1,2022-08-01
37648,37648,113,1,6,2,1.0,0,1,2022-08-21
37649,37649,215,1,999,1,0.0,1,1,2022-08-02
37650,37650,161,1,999,1,0.0,1,1,2022-08-21
37651,37651,90,1,999,0,,0,1,2022-08-28
37652,37652,96,1,999,0,,0,1,2022-08-04
37653,37653,108,1,999,0,,0,1,2022-08-21
37654,37654,210,2,999,1,0.0,0,1,2022-08-11
37655,37655,101,1,999,0,,0,1,2022-08-23
37656,37656,360,1,999,0,,0,1,2022-08-29
37657,37657,66,1,999,1,0.0,0,1,2022-08-23
37658,37658,148,1,999,2,0.0,1,1,2022-08-15
37659,37659,117,1,999,0,,0,1,2022-08-01
37660,37660,363,1,999,0,,0,1,2022-08-17
37661,37661,216,1,999,0,,1,1,2022-08-06
37662,37662,587,2,999,1,0.0,1,1,2022-08-19
37663,37663,193,1,13,1,1.0,1,1,2022-08-08
37664,37664,370,2,999,0,,1,1,2022-08-17
37665,37665,395,1,999,0,,1,1,2022-08-19
37666,37666,532,1,999,1,0.0,1,1,2022-08-22
37667,37667,301,1,999,1,0.0,1,1,2022-08-22
37668,37668,307,1,999,0,,0,1,2022-08-01
37669,37669,197,2,999,1,0.0,0,1,2022-08-17
37670,37670,280,3,999,0,,0,1,2022-08-30
37671,37671,441,1,999,0,,1,1,2022-08-25
37672,37672,396,3,999,0,,0,1,2022-08-15
37673,37673,431,4,999,0,,0,1,2022-08-02
37674,37674,220,5,999,0,,0,1,2022-08-23
37675,37675,536,1,13,1,1.0,1,1,2022-08-16
37676,37676,206,4,999,0,,0,1,2022-08-22
37677,37677,578,2,999,0,,0,1,2022-08-05
37678,37678,250,1,999,1,0.0,0,1,2022-08-20
37679,37679,207,4,999,0,,0,1,2022-08-16
37680,37680,65,1,999,0,,0,1,2022-08-10
37681,37681,238,4,999,0,,1,1,2022-08-25
37682,37682,768,2,999,2,0.0,1,1,2022-08-11
37683,37683,225,2,999,0,,1,1,2022-08-22
37684,37684,89,1,999,0,,0,1,2022-08-09
37685,37685,98,2,999,0,,0,1,2022-08-07
37686,37686,240,2,999,0,,1,1,2022-08-14
37687,37687,173,1,1,1,1.0,1,1,2022-08-11
37688,37688,164,1,999,0,,1,1,2022-08-11
37689,37689,170,1,999,0,,0,1,2022-08-03
37690,37690,232,3,999,0,,1,1,2022-08-31
37691,37691,67,1,3,1,1.0,0,1,2022-08-24
37692,37692,76,1,999,0,,0,1,2022-08-21
37693,37693,145,1,3,2,1.0,1,1,2022-08-19
37694,37694,328,1,999,1,0.0,0,1,2022-08-06
37695,37695,195,1,999,0,,1,1,2022-08-28
37696,37696,484,1,999,0,,0,1,2022-08-17
37697,37697,321,2,999,0,,0,1,2022-08-28
37698,37698,196,2,999,0,,0,1,2022-08-12
37699,37699,65,5,999,0,,0,1,2022-08-31
37700,37700,80,2,999,0,,0,1,2022-08-25
37701,37701,82,3,999,3,0.0,0,1,2022-08-12
37702,37702,338,1,999,0,,1,1,2022-08-10
37703,37703,262,2,999,1,0.0,0,1,2022-08-30
37704,37704,329,3,9,1,1.0,1,1,2022-08-03
37705,37705,84,1,999,0,,0,1,2022-08-19
37706,37706,267,1,999,0,,1,1,2022-08-22
37707,37707,474,1,999,0,,1,1,2022-08-10
37708,37708,377,6,3,1,1.0,1,1,2022-08-15
37709,37709,97,2,999,0,,0,1,2022-08-07
37710,37710,151,1,3,1,1.0,1,1,2022-08-20
37711,37711,928,1,999,0,,0,1,2022-08-10
37712,37712,68,1,999,1,0.0,0,1,2022-08-11
37713,37713,149,1,3,2,1.0,1,1,2022-08-30
37714,37714,83,5,999,0,,0,1,2022-08-12
37715,37715,188,2,999,1,0.0,0,1,2022-08-20
37716,37716,217,1,6,2,0.0,1,1,2022-08-25
37717,37717,69,1,999,1,0.0,0,1,2022-08-14
37718,37718,131,1,999,0,,0,1,2022-08-18
37719,37719,147,1,999,1,0.0,0,1,2022-08-20
37720,37720,158,1,999,0,,1,1,2022-08-28
37721,37721,157,1,999,0,,0,1,2022-08-02
37722,37722,99,1,999,1,0.0,0,1,2022-08-15
37723,37723,184,1,999,0,,1,1,2022-08-27
37724,37724,201,2,999,0,,0,1,2022-08-06
37725,37725,64,1,999,0,,0,1,2022-08-02
37726,37726,63,2,3,1,1.0,1,1,2022-08-21
37727,37727,78,3,999,0,,1,1,2022-08-13
